idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt
614759cfe568048a1689b38a,1,[24.839999999999918],[24.839999999999918],192371,001,2023-05-01_21h58.56.621,fluency,2022.2.5,Win32,59.97720866,,,,,,,,,,,,,
,,,,192371,001,2023-05-01_21h58.56.621,fluency,2022.2.5,Win32,59.97720866,space,80.3066,,,,,,,,,,,
,,,,192371,001,2023-05-01_21h58.56.621,fluency,2022.2.5,Win32,59.97720866,,,space,29.8207,,,,,,,,,
,,,,192371,001,2023-05-01_21h58.56.621,fluency,2022.2.5,Win32,59.97720866,,,,,0.29814812,-0.333333333,1,0,0,25.7333,iAgree,,
,,,,192371,001,2023-05-01_21h58.56.621,fluency,2022.2.5,Win32,59.97720866,,,,,,,,,,,,space,19.2242
