idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,instrLoop.order,steps,fams,face_file,cond,instr,term,key_map
5e2f53d9e0c1bf509bc6d305,1,[7.533100000023865],[7.5334000000059405],877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,space,28.4982,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,,,space,15.7629,,,,,,,,,,,,,,,,,,,,,,,,
,,,,877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,,,,,0.319917441,-0.336945304,1,0,0,4.2737,iAgree,,,,,,,,,,,,,,,,,
,,,,877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,,,,,,,,,,,,space,48.0906,,,,,,,,,,,,,,,
,,,,877927,001,2023-09-28_18h45.30.733,fluency,2022.2.5,Win32,59.79788315,,,,,,,,,,,,,,space,622.1194,0,0,0,2,1,109,2,1,img/B01_02.jpg,BLEND,Press J if the face is a NON-BLEND and K if the face is a BLEND,A blend is a computer-generated image created by combining together multiple photos of real human faces. A non-blend is a regular photo of a human face.,KJ
