idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name
6136cb52db0f1cb2262bbf5d,1,[1.2517999999970186],[1.2518999999985088],126313,001,2023-05-02_02h08.35.116,fluency,2022.2.5,Win32,60.0060006,,,,,,,,,,,
,,,,126313,001,2023-05-02_02h08.35.116,fluency,2022.2.5,Win32,60.0060006,space,2.2854,,,,,,,,,
,,,,126313,001,2023-05-02_02h08.35.116,fluency,2022.2.5,Win32,60.0060006,,,space,0.5827,,,,,,,
,,,,126313,001,2023-05-02_02h08.35.116,fluency,2022.2.5,Win32,60.0060006,,,,,-0.260416667,-0.337239583,1,0,0,2.632,iQuit
