idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,spec_instr_adv2.keys,spec_instr_adv2.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,steps,fams,face_file,cond,instr,term,key_map,attnKeyResp1.keys,attnKeyResp1.rt,q1.thisRepN,q1.thisTrialN,q1.thisN,q1.thisIndex,q1.ran,attnKeyResp2.keys,attnKeyResp2.rt,q2.thisRepN,q2.thisTrialN,q2.thisN,q2.thisIndex,q2.ran,attnKeyResp3.keys,attnKeyResp3.rt,q3.thisRepN,q3.thisTrialN,q3.thisN,q3.thisIndex,q3.ran,practiceStart.keys,practiceStart.rt,practiceResp.keys,practiceResp.rt,timesRedone,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practiceRepeat.ran,attrRating.keys,attrRating.rt,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,practiceTrial.ran,key_resp_3.keys,key_resp_3.rt,attnChecker.thisRepN,attnChecker.thisTrialN,attnChecker.thisN,attnChecker.thisIndex,attnChecker.ran,faceOnsetTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,repeat_loop.order,catResp.keys,catResp.rt,globalTimesRedone,catAllKeys.keys,catAllKeys.rt,contResp.keys,contResp.rt,redo_keypress.keys,redo_keypress.rt,redo_feedback_loop.thisRepN,redo_feedback_loop.thisTrialN,redo_feedback_loop.thisN,redo_feedback_loop.thisIndex,redo_feedback_loop.ran,redo_feedback_loop.order
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[1.5191000000014583],1,"[""j""]",[1.5190000000000055],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,8,6,img/B06_08.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.2389,,,,,,,,,,,,,,0,11,11,63,1,,,,,,,,,,,,,space,2.6971,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,7,7,img/B07_07.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6641,0,12,12,73,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[1.253599999994094],1,"[""k""]",[1.2536000000014837],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,7,7,img/B07_07.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.7721,,,,,,,,,,,,,,0,12,12,73,1,,,,,,,,,,,,,space,3.0717,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,9,2,img/B02_09.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6088,0,13,13,20,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[2.183999999999969],1,"[""j""]",[2.1838999999985163],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,9,2,img/B02_09.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.932,,,,,,,,,,,,,,0,13,13,20,1,,,,,,,,,,,,,space,2.5638,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,5,img/B05_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.2018,0,14,14,50,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[1.1842000000029884],1,"[""k""]",[1.1842000000029884],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,5,img/B05_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.5711,,,,,,,,,,,,,,0,14,14,50,1,,,,,,,,,,,,,space,5.2347,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,10,6,img/B06_10.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.1127,0,15,15,65,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[2.241899999998509],1,"[""j""]",[2.241999999999962],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,10,6,img/B06_10.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.1945,,,,,,,,,,,,,,0,15,15,65,1,,,,,,,,,,,,,space,4.3734,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,1,img/B01_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.7895,0,16,16,3,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[2.6257999999970707],1,"[""j""]",[2.6258999999985235],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,1,img/B01_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1286,,,,,,,,,,,,,,0,16,16,3,1,,,,,,,,,,,,,space,6.7458,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,5,8,img/B08_05.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.768,0,17,17,82,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[1.3000000000000682],1,"[""k""]",[1.2998999999985017],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,5,8,img/B08_05.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9402,,,,,,,,,,,,,,0,17,17,82,1,,,,,,,,,,,,,space,7.9663,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,5,img/B05_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7739,0,18,18,47,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[2.37039999999854],1,"[""k""]",[2.370299999997087],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,5,img/B05_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.8101,,,,,,,,,,,,,,0,18,18,47,1,,,,,,,,,,,,,space,3.6517,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,1,8,img/B08_01.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.3341,0,19,19,78,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[1.9191000000015492],1,"[""j"",""3""]","[1.9191000000015492,2.884200000003034]",,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,1,8,img/B08_01.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.72,,,,,,,,,,,,,,0,19,19,78,1,,,,,,,,,,,,,space,0.6848,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,9,7,img/B07_09.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.8443,0,20,20,75,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[1.9560000000000173],1,"[""j""]",[1.9560000000000173],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,9,7,img/B07_09.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.6243,,,,,,,,,,,,,,0,20,20,75,1,,,,,,,,,,,,,space,0.9518,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,8,img/B08_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.5226,0,21,21,80,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,space,1.2054,0,0,0,0,1,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,8,img/B08_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7367,0,21,21,80,1,109,1,0,1,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,"[""j""]",[1.1252999999969688],2,"[""j"",""3""]","[1.1253999999984217,1.384999999999991]",,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,8,img/B08_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.7378,,,,,,,,,,,,,,0,21,21,80,1,,,,,,,,,,,,,space,5.2848,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,2,8,img/B08_02.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.864,0,22,22,79,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[1.9678000000044449],2,"[""j""]",[1.9678000000044449],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,2,8,img/B08_02.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.9057,,,,,,,,,,,,,,0,22,22,79,1,,,,,,,,,,,,,space,12.0507,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,3,img/B03_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.9507,0,23,23,28,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[1.1178000000044221],2,"[""k""]",[1.1176000000015165],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,3,img/B03_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0877,,,,,,,,,,,,,,0,23,23,28,1,,,,,,,,,,,,,space,1.5818,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,6,img/B06_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.7292,0,24,24,58,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[2.3023999999984426],2,"[""j""]",[2.3023999999985563],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,3,6,img/B06_03.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.4736,,,,,,,,,,,,,,0,24,24,58,1,,,,,,,,,,,,,space,4.439,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,4,img/B04_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8415,0,25,25,39,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""k""]",[0.9331000000015592],2,"[""k""]",[0.9331000000014456],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,4,img/B04_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.1921,,,,,,,,,,,,,,0,25,25,39,1,,,,,,,,,,,,,space,1.4757,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,7,img/B07_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.6513,0,26,26,72,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,space,0.9314,0,0,0,0,1,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,7,img/B07_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6144,0,26,26,72,1,109,1,0,1,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,"[""k""]",[0.3843000000044867],3,"[""k"",""4""]","[0.3842000000029202,1.4608999999984462]",,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,6,7,img/B07_06.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.4765,,,,,,,,,,,,,,0,26,26,72,1,,,,,,,,,,,,,space,2.9659,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,7,2,img/B02_07.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.1607,0,27,27,18,1,109,0,0,0,0,1,98,,,,,,,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,"[""j""]",[1.3327000000028875],3,"[""j""]",[1.3327000000030012],,,,,,,,,,
,,,,178154,001,2023-09-28_16h36.02.141,fluency,2022.2.5,MacIntel,30.02101471,,,,,,,,,,,,,,,,,,,,,,,7,2,img/B02_07.jpg,GCNB,Press J if the face is GENDER-CONFORMING and K if the face is NONBINARY,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,JK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.1145,,,,,,,,,,,,,,0,27,27,18,1,,,,,,,,,,,,,space,2.0678,,,,,,,,
