idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name,instr_advance_3.keys,instr_advance_3.rt,spec_instr_adv.keys,spec_instr_adv.rt,spec_instr_adv2.keys,spec_instr_adv2.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,steps,fams,face_file,cond,instr,term,key_map,attnKeyResp1.keys,attnKeyResp1.rt,q1.thisRepN,q1.thisTrialN,q1.thisN,q1.thisIndex,q1.ran,attnKeyResp2.keys,attnKeyResp2.rt,q2.thisRepN,q2.thisTrialN,q2.thisN,q2.thisIndex,q2.ran,attnKeyResp3.keys,attnKeyResp3.rt,q3.thisRepN,q3.thisTrialN,q3.thisN,q3.thisIndex,q3.ran,practiceStart.keys,practiceStart.rt,practiceResp.keys,practiceResp.rt,timesRedone,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practiceRepeat.ran,attrRating.keys,attrRating.rt,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,practiceTrial.ran,key_resp_3.keys,key_resp_3.rt,attnChecker.thisRepN,attnChecker.thisTrialN,attnChecker.thisN,attnChecker.thisIndex,attnChecker.ran,catResp.keys,catResp.rt,catRespPress,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,contResp.keys,contResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,redo_keypress.keys,redo_keypress.rt,redo_feedback_loop.thisRepN,redo_feedback_loop.thisTrialN,redo_feedback_loop.thisN,redo_feedback_loop.thisIndex,redo_feedback_loop.ran,contResp_2.keys,contResp_2.rt,respQ1.response,respQ1.rt,respQ2.response,respQ2.rt,respQ3.response,respQ3.rt,respQ4.response,respQ4.rt,surveyContinue1.numClicks,surveyContinue1.timesOn,surveyContinue1.timesOff,respQ5.response,respQ5.rt,respQ6.response,respQ6.rt,respQ7.response,respQ7.rt,respQ8.response,respQ8.rt,surveyContinue2.numClicks,surveyContinue2.timesOn,surveyContinue2.timesOff,respQ9.response,respQ9.rt,respQ10.response,respQ10.rt,respQ11.response,respQ11.rt,respQ12.response,respQ12.rt,surveyContinue3.numClicks,surveyContinue3.timesOn,surveyContinue3.timesOff,respQ13.response,respQ13.rt,respQ14.response,respQ14.rt,respQ15.response,respQ15.rt,surveyContinue4.numClicks,surveyContinue4.timesOn,surveyContinue4.timesOff,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,genderResp2.text,demogexitClick.numClicks,demogexitClick.timesOn,demogexitClick.timesOff,textbox.text,openAnswerClick.numClicks,openAnswerClick.timesOn,openAnswerClick.timesOff,debriefEnd.keys,debriefEnd.rt,exitKey.keys,exitKey.rt
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,5,9,img/B09_05.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5952,,,,,,,,,,,,,,,,,,,,,space,3.6886,0,2,2,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.2034,"[""4"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,1,8,img/B08_01.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.9865,,,,,,,,,,,,,,,,,,,,,space,1.5522,0,3,3,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.089,"[""5"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,2,2,img/B02_02.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.3262,,,,,,,,,,,,,,,,,,,,,space,1.2272,0,4,4,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,j,1.9497,"[""2"",""space"",""j""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,6,6,img/B06_06.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7017,,,,,,,,,,,,,,,,,,,,,space,1.8192,0,5,5,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,2.3802,"[""1"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,6,9,img/B09_06.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.1852,,,,,,,,,,,,,,,,,,,,,space,1.0221,0,6,6,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,j,2.1597,"[""3"",""space"",""j""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,5,4,img/B04_05.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1362,,,,,,,,,,,,,,,,,,,,,space,1.8898,0,7,7,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.0921,"[""1"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,8,3,img/B03_08.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.5818,,,,,,,,,,,,,,,,,,,,,space,1.1863,0,8,8,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,"[""6"",""space""]",,,,,,,,,,,,,space,3.6477,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,2.8412,"[""k""]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,5,7,img/B07_05.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.9375,,,,,,,,,,,,,,,,,,,,,space,0.9417,0,9,9,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,0.9969,"[""2"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,2,8,img/B08_02.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.3364,,,,,,,,,,,,,,,,,,,,,space,2.5144,0,10,10,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.2009,"[""6"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,2,7,img/B07_02.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2866,,,,,,,,,,,,,,,,,,,,,space,1.8467,0,11,11,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.0639,"[""4"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,9,7,img/B07_09.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.349,,,,,,,,,,,,,,,,,,,,,space,1.2734,0,12,12,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,j,2.3728,"[""7"",""space"",""j""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,4,2,img/B02_04.jpg,GCNB,Press J if the face is NONBINARY and K if the face is GENDER-CONFORMING,Gender-conforming means that the face appears to be a typical example of its gender. Nonbinary means that the face does not conform to any particular gender norms.,KJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.1478,,,,,,,,,,,,,,,,,,,,,space,1.1248,0,13,13,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,442854,001,2023-05-02_23h53.13.137,fluency,2022.2.5,Win32,73.01401869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,k,1.1469,"[""2"",""space"",""k""]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
