idTextbox.text,welcomeDone.numClicks,welcomeDone.timesOn,welcomeDone.timesOff,participant,session,date,expName,psychopyVersion,OS,frameRate,consent_advance.keys,consent_advance.rt,consent_advance_2.keys,consent_advance_2.rt,consentClick.x,consentClick.y,consentClick.leftButton,consentClick.midButton,consentClick.rightButton,consentClick.time,consentClick.clicked_name
5fabca68273dd403ab40e361,1,[11.7275],[11.727699999988076],073776,001,2023-05-03_12h04.04.775,fluency,2022.2.5,Win32,60.03121623,,,,,,,,,,,
,,,,073776,001,2023-05-03_12h04.04.775,fluency,2022.2.5,Win32,60.03121623,space,1.7359,,,,,,,,,
,,,,073776,001,2023-05-03_12h04.04.775,fluency,2022.2.5,Win32,60.03121623,,,space,0.7374,,,,,,,
,,,,073776,001,2023-05-03_12h04.04.775,fluency,2022.2.5,Win32,60.03121623,,,,,-0.317630328,-0.366729881,1,0,0,2.3855,iQuit
